date,area_type,area_name,daily_cases,cum_cases,new_deaths_28days,cum_deaths_28days,new_deaths_60days,cum_deaths_60days,new_first_episode,cum_first_episode,new_reinfections,cum_reinfections,new_virus_test,cum_virus_test,new_pcr_test,cum_pcr_test,new_lfd_test,cum_lfd_test,test_roll_pos_pct,test_roll_people,new_first_dose,cum_first_dose,new_second_dose,cum_second_dose,new_third_dose,cum_third_dose,new_admissions,cum_admissions,hospital_cases,ventilator_beds,trans_rate_min,trans_rate_max,trans_growth_min,trans_growth_max
2021-01-11,nation,England,53519.0,2861245.0,1008.0,75842.0,1093.0,83983.0,53344.0,2856052.0,175.0,5193.0,556018,47278255,335866,45024679,220152.0,2253576.0,14.8,2380385.0,106430.0,2083167.0,15218.0,396308.0,5.0,115.0,3894.0,281645.0,32070.0,3055.0,,,,
2021-01-10,nation,England,33749.0,2807726.0,984.0,74834.0,1075.0,82890.0,33692.0,2802708.0,57.0,5018.0,424600,46722237,349050,44688813,75550.0,2033424.0,15.2,2432058.0,102820.0,1976737.0,41327.0,381090.0,3.0,110.0,3571.0,277751.0,30758.0,2963.0,,,,
2021-01-09,nation,England,36419.0,2773977.0,930.0,73850.0,1003.0,81815.0,36348.0,2769016.0,71.0,4961.0,503847,46297637,434928,44339763,68919.0,1957874.0,15.7,2467771.0,196503.0,1873917.0,57935.0,339763.0,10.0,107.0,3718.0,274180.0,29462.0,2860.0,,,,
2021-01-08,nation,England,43494.0,2737558.0,892.0,72920.0,978.0,80812.0,43381.0,2732668.0,113.0,4890.0,620258,45793790,480444,43904835,139814.0,1888955.0,16.2,2504521.0,230235.0,1677414.0,54960.0,281828.0,7.0,97.0,3549.0,270462.0,29346.0,2814.0,1.1,1.4,1.0,6.0
2021-01-07,nation,England,48132.0,2694064.0,891.0,72028.0,970.0,79834.0,48018.0,2689287.0,114.0,4777.0,559848,45173532,435715,43424391,124133.0,1749141.0,16.8,2325489.0,188733.0,1447179.0,71910.0,226868.0,7.0,90.0,3849.0,266913.0,28246.0,2654.0,,,,
2021-01-06,nation,England,52752.0,2645932.0,829.0,71137.0,910.0,78864.0,52622.0,2641269.0,130.0,4663.0,521584,44613684,421227,42988676,100357.0,1625008.0,17.4,2233145.0,86245.0,1258446.0,73083.0,154958.0,8.0,83.0,3967.0,263064.0,27727.0,2550.0,,,,
2021-01-05,nation,England,59599.0,2593180.0,823.0,70308.0,901.0,77954.0,59426.0,2588647.0,173.0,4533.0,448627,44092100,345998,42567449,102629.0,1524651.0,17.8,2240809.0,56966.0,1172201.0,42911.0,81875.0,5.0,75.0,3697.0,259097.0,26467.0,2378.0,,,,
2021-01-04,nation,England,70920.0,2533581.0,759.0,69485.0,848.0,77053.0,70761.0,2529221.0,159.0,4360.0,465311,43643473,355632,42221451,109679.0,1422022.0,18.2,2264164.0,27607.0,1115235.0,9155.0,38964.0,4.0,70.0,3587.0,255400.0,26626.0,2310.0,,,,
2021-01-03,nation,England,50664.0,2462661.0,656.0,68726.0,725.0,76205.0,50599.0,2458460.0,65.0,4201.0,395494,43178162,342391,41865819,53103.0,1312343.0,18.1,2097922.0,16150.0,1087628.0,3702.0,29809.0,2.0,66.0,3351.0,251813.0,24957.0,2181.0,,,,
2021-01-02,nation,England,55428.0,2411997.0,672.0,68070.0,746.0,75480.0,55345.0,2407861.0,83.0,4136.0,398353,42782668,349555,41523428,48798.0,1259240.0,18.1,2060322.0,28707.0,1071478.0,4594.0,26107.0,4.0,64.0,3145.0,248462.0,23557.0,2017.0,,,,
2021-01-01,nation,England,28879.0,2356569.0,645.0,67398.0,725.0,74734.0,28836.0,2352516.0,43.0,4053.0,364348,42384315,348862,41173873,15486.0,1210442.0,18.3,1937233.0,23245.0,1042771.0,1079.0,21513.0,1.0,60.0,3010.0,245317.0,22534.0,1940.0,,,,
2020-12-31,nation,England,47823.0,2327690.0,653.0,66753.0,729.0,74009.0,47759.0,2323680.0,64.0,4010.0,448319,42019967,394842,40825011,53477.0,1194956.0,18.3,1844328.0,82431.0,1019526.0,4654.0,20434.0,7.0,59.0,2536.0,242307.0,22728.0,1899.0,,,,
2020-12-30,nation,England,64243.0,2279867.0,629.0,66100.0,701.0,73280.0,64131.0,2275921.0,112.0,3946.0,365543,41571648,306719,40430169,58824.0,1141479.0,18.1,1764301.0,98925.0,937095.0,4195.0,15780.0,2.0,52.0,2861.0,239771.0,22713.0,1854.0,,,,
2020-12-29,nation,England,74058.0,2215624.0,580.0,65471.0,666.0,72579.0,73926.0,2211790.0,132.0,3834.0,341788,41206105,284556,40123450,57232.0,1082655.0,17.0,1713629.0,43773.0,838170.0,2210.0,11585.0,3.0,50.0,2886.0,236910.0,21787.0,1728.0,,,,
2020-12-28,nation,England,40846.0,2141566.0,594.0,64891.0,666.0,71913.0,40799.0,2137864.0,47.0,3702.0,321486,40864317,292787,39838894,28699.0,1025423.0,15.2,1703354.0,9059.0,794397.0,9.0,9375.0,2.0,47.0,2795.0,234024.0,20426.0,1641.0,,,,
2020-12-27,nation,England,43250.0,2100720.0,585.0,64297.0,660.0,71247.0,43200.0,2097065.0,50.0,3655.0,321720,40542831,301314,39546107,20406.0,996724.0,13.4,1944890.0,4990.0,785338.0,1.0,9366.0,0.0,45.0,2572.0,231229.0,19277.0,1556.0,,,,
2020-12-26,nation,England,37462.0,2057470.0,572.0,63712.0,656.0,70587.0,37421.0,2053865.0,41.0,3605.0,249411,40221111,241509,39244793,7902.0,976318.0,12.3,1994208.0,1799.0,780348.0,6.0,9365.0,0.0,45.0,2298.0,228657.0,18350.0,1498.0,,,,
2020-12-25,nation,England,12926.0,2020008.0,541.0,63140.0,615.0,69931.0,12906.0,2016444.0,20.0,3564.0,284300,39971700,278722,39003284,5578.0,968416.0,11.3,2042209.0,268.0,778549.0,3.0,9359.0,1.0,45.0,1952.0,226359.0,17701.0,1437.0,,,,
2020-12-24,nation,England,29287.0,2007082.0,490.0,62599.0,557.0,69316.0,29244.0,2003538.0,43.0,3544.0,409930,39687400,367186,38724562,42744.0,962838.0,10.9,2278895.0,25947.0,778281.0,4.0,9356.0,2.0,44.0,1795.0,224407.0,18227.0,1427.0,,,,
2020-12-23,nation,England,38383.0,1977795.0,483.0,62109.0,563.0,68759.0,38326.0,1974294.0,57.0,3501.0,440300,39277470,378001,38357376,62299.0,920094.0,10.6,2369479.0,75129.0,752334.0,33.0,9352.0,5.0,42.0,1980.0,222612.0,17834.0,1374.0,1.1,1.4,2.0,5.0
2020-12-22,nation,England,41741.0,1939412.0,491.0,61626.0,581.0,68196.0,41658.0,1935968.0,83.0,3444.0,423599,38837170,374521,37979375,49078.0,857795.0,10.4,2329325.0,80272.0,677205.0,63.0,9319.0,6.0,37.0,2203.0,220632.0,18063.0,1339.0,,,,
2020-12-21,nation,England,43446.0,1897671.0,498.0,61135.0,577.0,67615.0,43383.0,1894310.0,63.0,3361.0,404203,38413571,364541,37604854,39662.0,808717.0,10.1,2259326.0,60630.0,596933.0,79.0,9256.0,5.0,31.0,2115.0,218429.0,17709.0,1327.0,,,,
2020-12-20,nation,England,29556.0,1854225.0,430.0,60637.0,506.0,67038.0,29523.0,1850927.0,33.0,3298.0,356394,38009368,332945,37240313,23449.0,769055.0,9.9,2170917.0,73327.0,536303.0,19.0,9177.0,2.0,26.0,1976.0,216314.0,16633.0,1267.0,,,,
2020-12-19,nation,England,22196.0,1824669.0,415.0,60207.0,488.0,66532.0,22168.0,1821404.0,28.0,3265.0,382039,37652974,360192,36907368,21847.0,745606.0,9.8,2088237.0,82553.0,462976.0,17.0,9158.0,4.0,24.0,1812.0,214338.0,16183.0,1239.0,,,,
2020-12-18,nation,England,32426.0,1802473.0,436.0,59792.0,523.0,66044.0,32380.0,1799236.0,46.0,3237.0,353874,37270935,321905,36547176,31969.0,723759.0,9.7,2037722.0,71475.0,380423.0,155.0,9141.0,1.0,20.0,1672.0,212526.0,15866.0,1190.0,1.1,1.3,2.0,4.0
2020-12-17,nation,England,30160.0,1770047.0,441.0,59356.0,514.0,65521.0,30116.0,1766856.0,44.0,3191.0,323928,36917061,300151,36225271,23777.0,691790.0,9.5,1951303.0,88243.0,308948.0,173.0,8986.0,4.0,19.0,1873.0,210854.0,15741.0,1188.0,,,,
2020-12-16,nation,England,30650.0,1739887.0,354.0,58915.0,421.0,65007.0,30611.0,1736740.0,39.0,3147.0,305372,36593133,284644,35925120,20728.0,668013.0,9.3,1880561.0,88196.0,220705.0,155.0,8813.0,1.0,15.0,1796.0,208981.0,15465.0,1163.0,,,,
2020-12-15,nation,England,29652.0,1709237.0,391.0,58561.0,450.0,64586.0,29609.0,1706129.0,43.0,3108.0,258016,36287761,238683,35640476,19333.0,647285.0,8.9,1819327.0,54663.0,132509.0,118.0,8658.0,3.0,14.0,1730.0,207185.0,15031.0,1159.0,,,,
2020-12-14,nation,England,30019.0,1679585.0,415.0,58170.0,474.0,64136.0,29975.0,1676520.0,44.0,3065.0,275881,36029745,253215,35401793,22666.0,627952.0,8.4,1768627.0,11933.0,77846.0,153.0,8540.0,3.0,11.0,1746.0,205455.0,15053.0,1127.0,,,,
2020-12-13,nation,England,18409.0,1649566.0,368.0,57755.0,444.0,63662.0,18391.0,1646545.0,18.0,3021.0,251690,35753864,242286,35148578,9404.0,605286.0,7.9,1726575.0,6039.0,65913.0,31.0,8387.0,0.0,8.0,1581.0,203709.0,14460.0,1123.0,,,,
2020-12-12,nation,England,16268.0,1631157.0,378.0,57387.0,454.0,63218.0,16241.0,1628154.0,27.0,3003.0,286738,35502174,274897,34906292,11841.0,595882.0,7.6,1686324.0,10379.0,59874.0,26.0,8356.0,3.0,8.0,1587.0,202128.0,13927.0,1087.0,,,,
2020-12-11,nation,England,20177.0,1614889.0,400.0,57009.0,465.0,62764.0,20142.0,1611913.0,35.0,2976.0,336389,35215436,307379,34631395,29010.0,584041.0,7.4,1647141.0,12233.0,49495.0,83.0,8330.0,1.0,5.0,1450.0,200541.0,13901.0,1117.0,0.8,1.0,-2.0,0.0
2020-12-10,nation,England,18850.0,1594712.0,380.0,56609.0,449.0,62299.0,18819.0,1591771.0,31.0,2941.0,332417,34879047,311163,34324016,21254.0,555031.0,7.2,1600831.0,11617.0,37262.0,119.0,8247.0,1.0,4.0,1524.0,199091.0,13796.0,1110.0,,,,
2020-12-09,nation,England,17744.0,1575862.0,376.0,56229.0,423.0,61850.0,17708.0,1572952.0,36.0,2910.0,296064,34546630,257020,34012853,39044.0,533777.0,7.0,1562952.0,9470.0,25645.0,145.0,8128.0,2.0,3.0,1550.0,197567.0,13467.0,1094.0,,,,
2020-12-08,nation,England,16937.0,1558118.0,376.0,55853.0,431.0,61427.0,16902.0,1555244.0,35.0,2874.0,261614,34250566,225063,33755833,36551.0,494733.0,6.8,1554419.0,5192.0,16175.0,153.0,7983.0,,1.0,1528.0,196017.0,13629.0,1118.0,,,,
2020-12-07,nation,England,17663.0,1541181.0,360.0,55477.0,409.0,60996.0,17627.0,1538342.0,36.0,2839.0,216720,33988952,182075,33530770,34645.0,458182.0,6.6,1554810.0,,,,,,,1466.0,194489.0,13616.0,1109.0,,,,
2020-12-06,nation,England,11036.0,1523518.0,357.0,55117.0,412.0,60587.0,11022.0,1520715.0,14.0,2803.0,226572,33772232,205705,33348695,20867.0,423537.0,6.4,1565622.0,,,,,,,1311.0,193023.0,13189.0,1087.0,,,,
2020-12-05,nation,England,10302.0,1512482.0,345.0,54760.0,396.0,60175.0,10295.0,1509693.0,7.0,2789.0,287581,33545660,260311,33142990,27270.0,402670.0,6.3,1561935.0,,,,,,,1186.0,191712.0,12968.0,1086.0,,,,
2020-12-04,nation,England,13065.0,1502180.0,414.0,54415.0,465.0,59779.0,13045.0,1499398.0,20.0,2782.0,315402,33258079,271919,32882679,43483.0,375400.0,6.3,1558097.0,,,,,,,1248.0,190526.0,12987.0,1113.0,0.8,1.0,-3.0,0.0
2020-12-03,nation,England,12762.0,1489115.0,408.0,54001.0,453.0,59314.0,12734.0,1486353.0,28.0,2762.0,317888,32942677,282998,32610760,34890.0,331917.0,6.3,1543959.0,,,,,,,1337.0,189278.0,12896.0,1094.0,,,,
2020-12-02,nation,England,13662.0,1476353.0,337.0,53593.0,396.0,58861.0,13636.0,1473619.0,26.0,2734.0,284459,32624789,256727,32327762,27732.0,297027.0,6.3,1536657.0,,,,,,,1262.0,187941.0,13212.0,1149.0,,,,
2020-12-01,nation,England,13731.0,1462691.0,347.0,53256.0,399.0,58465.0,13700.0,1459983.0,31.0,2708.0,267803,32340330,238352,32071035,29451.0,269295.0,6.4,1535590.0,,,,,,,1271.0,186679.0,13507.0,1182.0,,,,
2020-11-30,nation,England,15227.0,1448960.0,365.0,52909.0,416.0,58066.0,15202.0,1446283.0,25.0,2677.0,216935,32072527,186862,31832683,30073.0,239844.0,6.4,1556345.0,,,,,,,1216.0,185408.0,13756.0,1185.0,,,,
2020-11-29,nation,England,9067.0,1433733.0,404.0,52544.0,453.0,57650.0,9055.0,1431081.0,12.0,2652.0,196973,31855592,190119,31645821,6854.0,209771.0,6.4,1581858.0,,,,,,,1215.0,184192.0,13521.0,1214.0,,,,
2020-11-28,nation,England,9347.0,1424666.0,387.0,52140.0,425.0,57197.0,9332.0,1422026.0,15.0,2640.0,247403,31658619,240972,31455702,6431.0,202917.0,6.4,1589940.0,,,,,,,1065.0,182977.0,13208.0,1204.0,,,,
2020-11-27,nation,England,12460.0,1415319.0,369.0,51753.0,416.0,56772.0,12437.0,1412694.0,23.0,2625.0,287058,31411216,275582,31214730,11476.0,196486.0,6.5,1600152.0,,,,,,,1055.0,181912.0,13754.0,1242.0,0.9,1.0,-2.0,1.0
2020-11-26,nation,England,12459.0,1402859.0,374.0,51384.0,422.0,56356.0,12441.0,1400257.0,18.0,2602.0,306143,31124158,297060,30939148,9083.0,185010.0,6.6,1613740.0,,,,,,,1198.0,180857.0,13908.0,1264.0,,,,
2020-11-25,nation,England,14154.0,1390400.0,429.0,51010.0,474.0,55934.0,14129.0,1387816.0,25.0,2584.0,291484,30818015,281871,30642088,9613.0,175927.0,6.9,1615189.0,,,,,,,1415.0,179659.0,14240.0,1300.0,,,,
2020-11-24,nation,England,14264.0,1376246.0,410.0,50581.0,445.0,55460.0,14238.0,1373687.0,26.0,2559.0,250745,30526531,242109,30360217,8636.0,166314.0,7.2,1621377.0,,,,,,,1277.0,178244.0,14506.0,1306.0,,,,
2020-11-23,nation,England,16472.0,1361982.0,401.0,50171.0,441.0,55015.0,16449.0,1359449.0,23.0,2533.0,208505,30275786,196047,30118108,12458.0,157678.0,7.4,1650244.0,,,,,,,1385.0,176967.0,14712.0,1299.0,,,,
2020-11-22,nation,England,10216.0,1345510.0,410.0,49770.0,443.0,54574.0,10206.0,1343000.0,10.0,2510.0,209362,30067281,204121,29922061,5241.0,145220.0,7.7,1685551.0,,,,,,,1333.0,175582.0,14354.0,1259.0,,,,
2020-11-21,nation,England,10806.0,1335294.0,401.0,49360.0,428.0,54131.0,10794.0,1332794.0,12.0,2500.0,291491,29857919,284613,29717940,6878.0,139979.0,8.0,1685656.0,,,,,,,1255.0,174249.0,14118.0,1248.0,,,,
2020-11-20,nation,England,14960.0,1324488.0,394.0,48959.0,429.0,53703.0,14936.0,1322000.0,24.0,2488.0,338664,29566428,329838,29433327,8826.0,133101.0,8.3,1683104.0,,,,,,,1316.0,172994.0,14236.0,1241.0,1.0,1.1,0.0,2.0
2020-11-19,nation,England,15797.0,1309528.0,401.0,48565.0,430.0,53274.0,15775.0,1307064.0,22.0,2464.0,307860,29227764,299116,29103489,8744.0,124275.0,8.7,1684025.0,,,,,,,1484.0,171678.0,14479.0,1241.0,,,,
2020-11-18,nation,England,18549.0,1293731.0,440.0,48164.0,465.0,52844.0,18516.0,1291289.0,33.0,2442.0,278885,28919904,270691,28804373,8194.0,115531.0,9.0,1686235.0,,,,,,,1571.0,170194.0,14490.0,1242.0,,,,
2020-11-17,nation,England,20676.0,1275182.0,367.0,47724.0,399.0,52379.0,20654.0,1272773.0,22.0,2409.0,253549,28641019,243308,28533682,10241.0,107337.0,9.4,1692408.0,,,,,,,1491.0,168623.0,14411.0,1228.0,,,,
2020-11-16,nation,England,24135.0,1254506.0,361.0,47357.0,386.0,51980.0,24107.0,1252119.0,28.0,2387.0,222029,28387470,211705,28290374,10324.0,97096.0,9.5,1698917.0,,,,,,,1560.0,167132.0,14313.0,1198.0,,,,
2020-11-15,nation,England,14421.0,1230371.0,385.0,46996.0,400.0,51594.0,14408.0,1228012.0,13.0,2359.0,235527,28165441,229862,28078669,5665.0,86772.0,9.6,1720644.0,,,,,,,1467.0,165572.0,13886.0,1194.0,,,,
2020-11-14,nation,England,16290.0,1215950.0,365.0,46611.0,393.0,51194.0,16278.0,1213604.0,12.0,2346.0,287698,27929914,280582,27848807,7116.0,81107.0,9.8,1739288.0,,,,,,,1388.0,164105.0,13399.0,1162.0,,,,
2020-11-13,nation,England,22008.0,1199660.0,360.0,46246.0,378.0,50801.0,21982.0,1197326.0,26.0,2334.0,328273,27642216,318227,27568225,10046.0,73991.0,9.8,1745462.0,,,,,,,1433.0,162717.0,13328.0,1158.0,1.1,1.2,1.0,4.0
2020-11-12,nation,England,22320.0,1177652.0,353.0,45886.0,374.0,50423.0,22289.0,1175344.0,31.0,2308.0,312203,27313943,301284,27249998,10919.0,63945.0,9.7,1743664.0,,,,,,,1666.0,161284.0,12967.0,1088.0,,,,
2020-11-11,nation,England,25065.0,1155332.0,313.0,45533.0,333.0,50049.0,25036.0,1153055.0,29.0,2277.0,309652,27001740,296952,26948714,12700.0,53026.0,9.7,1739172.0,,,,,,,1711.0,159618.0,12730.0,1081.0,,,,
2020-11-10,nation,England,24836.0,1130267.0,320.0,45220.0,337.0,49716.0,24803.0,1128019.0,33.0,2248.0,261961,26692088,249433,26651762,12528.0,40326.0,9.5,1722498.0,,,,,,,1592.0,157907.0,12033.0,1010.0,,,,
2020-11-09,nation,England,28561.0,1105431.0,405.0,44900.0,433.0,49379.0,28519.0,1103216.0,42.0,2215.0,232210,26430127,222999,26402329,9211.0,27798.0,9.3,1738977.0,,,,,,,1551.0,156315.0,12259.0,1048.0,,,,
2020-11-08,nation,England,18273.0,1076870.0,345.0,44495.0,360.0,48946.0,18255.0,1074697.0,18.0,2173.0,239592,26197917,233126,26179330,6466.0,18587.0,9.1,1769792.0,,,,,,,1488.0,154764.0,11680.0,1017.0,,,,
2020-11-07,nation,England,16888.0,1058597.0,336.0,44150.0,359.0,48586.0,16877.0,1056442.0,11.0,2155.0,291137,25958325,283767,25946204,7370.0,12121.0,9.0,1757607.0,,,,,,,1319.0,153276.0,11514.0,1003.0,,,,
2020-11-06,nation,England,21180.0,1041709.0,334.0,43814.0,351.0,48227.0,21146.0,1039565.0,34.0,2144.0,308613,25667188,304405,25662437,4208.0,4751.0,9.0,1737822.0,,,,,,,1182.0,151957.0,11181.0,984.0,1.1,1.3,2.0,4.0
2020-11-05,nation,England,21205.0,1020529.0,304.0,43480.0,330.0,47876.0,21167.0,1018419.0,38.0,2110.0,286655,25358575,286541,25358032,114.0,543.0,9.1,1711410.0,,,,,,,1346.0,150775.0,10994.0,986.0,,,,
2020-11-04,nation,England,21053.0,999324.0,278.0,43176.0,290.0,47546.0,21021.0,997252.0,32.0,2072.0,253540,25071920,253382,25071491,158.0,429.0,9.1,1697084.0,,,,,,,1382.0,149429.0,11037.0,997.0,,,,
2020-11-03,nation,England,22690.0,978271.0,293.0,42898.0,306.0,47256.0,22649.0,976231.0,41.0,2040.0,262883,24818380,262771,24818109,112.0,271.0,9.2,1670289.0,,,,,,,1246.0,148047.0,10971.0,954.0,,,,
2020-11-02,nation,England,28394.0,955581.0,291.0,42605.0,301.0,46950.0,28356.0,953582.0,38.0,1999.0,251336,24555497,251322,24555338,14.0,159.0,9.2,1635792.0,,,,,,,1331.0,146801.0,10397.0,883.0,,,,
2020-11-01,nation,England,13611.0,927187.0,288.0,42314.0,299.0,46649.0,13591.0,925226.0,20.0,1961.0,236463,24304161,236463,24304016,0.0,145.0,9.2,1587289.0,,,,,,,1280.0,145470.0,9623.0,804.0,,,,
2020-10-31,nation,England,14565.0,913576.0,283.0,42026.0,295.0,46350.0,14549.0,911635.0,16.0,1941.0,251725,24067698,251725,24067553,0.0,145.0,9.2,1565144.0,,,,,,,1240.0,144190.0,9782.0,816.0,,,,
2020-10-30,nation,England,19899.0,899011.0,282.0,41743.0,296.0,46055.0,19871.0,897086.0,28.0,1925.0,282114,23815973,282046,23815828,68.0,145.0,9.2,1544487.0,,,,,,,1109.0,142950.0,9295.0,801.0,1.1,1.3,3.0,5.0
2020-10-29,nation,England,20257.0,879112.0,250.0,41461.0,264.0,45759.0,20227.0,877215.0,30.0,1897.0,301887,23533859,301879,23533782,8.0,77.0,9.2,1512850.0,,,,,,,1345.0,141841.0,9127.0,803.0,,,,
2020-10-28,nation,England,20547.0,858855.0,238.0,41211.0,243.0,45495.0,20523.0,856988.0,24.0,1867.0,249936,23231972,249886,23231903,50.0,69.0,9.3,1493546.0,,,,,,,1239.0,140496.0,9070.0,788.0,,,,
2020-10-27,nation,England,20761.0,838308.0,220.0,40973.0,228.0,45252.0,20740.0,836465.0,21.0,1843.0,230435,22982036,230433,22982017,2.0,19.0,9.2,1513112.0,,,,,,,1190.0,139257.0,8595.0,743.0,,,,
2020-10-26,nation,England,23033.0,817547.0,226.0,40753.0,230.0,45024.0,23008.0,815725.0,25.0,1822.0,225321,22751601,225315,22751584,6.0,17.0,9.0,1546532.0,,,,,,,1279.0,138067.0,7856.0,682.0,,,,
2020-10-25,nation,England,13354.0,794514.0,207.0,40527.0,214.0,44794.0,13345.0,792717.0,9.0,1797.0,240550,22526280,240544,22526269,6.0,11.0,8.8,1578913.0,,,,,,,1186.0,136788.0,7612.0,663.0,,,,
2020-10-24,nation,England,13713.0,781160.0,171.0,40320.0,185.0,44580.0,13696.0,779372.0,17.0,1788.0,228765,22285730,228765,22285725,0.0,5.0,8.7,1579416.0,,,,,,,990.0,135602.0,7176.0,632.0,,,,
2020-10-23,nation,England,18359.0,767447.0,189.0,40149.0,194.0,44395.0,18329.0,765676.0,30.0,1771.0,276099,22056965,276095,22056960,4.0,5.0,8.6,1573652.0,,,,,,,997.0,134612.0,6842.0,602.0,1.2,1.4,3.0,5.0
2020-10-22,nation,England,19866.0,749088.0,187.0,39960.0,199.0,44201.0,19849.0,747347.0,17.0,1741.0,279994,21780866,279993,21780865,1.0,1.0,8.5,1555799.0,,,,,,,987.0,133615.0,6345.0,564.0,,,,
2020-10-21,nation,England,21762.0,729222.0,191.0,39773.0,200.0,44002.0,21735.0,727498.0,27.0,1724.0,252485,21500872,252485,21500872,,,8.3,1534063.0,,,,,,,997.0,132628.0,6271.0,572.0,,,,
2020-10-20,nation,England,21638.0,707460.0,174.0,39582.0,186.0,43802.0,21590.0,705763.0,48.0,1697.0,247919,21248387,247919,21248387,,,8.1,1509869.0,,,,,,,925.0,131631.0,6072.0,560.0,,,,
2020-10-19,nation,England,22369.0,685822.0,159.0,39408.0,161.0,43616.0,22342.0,684173.0,27.0,1649.0,244540,21000468,244540,21000468,,,7.8,1491996.0,,,,,,,861.0,130706.0,5644.0,529.0,,,,
2020-10-18,nation,England,11982.0,663453.0,121.0,39249.0,125.0,43455.0,11966.0,661831.0,16.0,1622.0,245338,20755928,245338,20755928,,,7.4,1480519.0,,,,,,,870.0,129845.0,5202.0,504.0,,,,
2020-10-17,nation,England,12487.0,651471.0,162.0,39128.0,170.0,43330.0,12472.0,649865.0,15.0,1606.0,240276,20510590,240276,20510590,,,7.3,1469943.0,,,,,,,785.0,128975.0,5029.0,495.0,,,,
2020-10-16,nation,England,14761.0,638984.0,122.0,38966.0,128.0,43160.0,14730.0,637393.0,31.0,1591.0,284269,20270314,284269,20270314,,,7.2,1459760.0,,,,,,,632.0,128190.0,4854.0,482.0,1.2,1.4,4.0,7.0
2020-10-15,nation,England,15429.0,624223.0,124.0,38844.0,131.0,43032.0,15394.0,622663.0,35.0,1560.0,254233,19986045,254233,19986045,,,7.2,1443025.0,,,,,,,792.0,127558.0,4569.0,482.0,,,,
2020-10-14,nation,England,16646.0,608794.0,102.0,38720.0,107.0,42901.0,16626.0,607269.0,20.0,1525.0,244787,19731812,244787,19731812,,,7.1,1442524.0,,,,,,,706.0,126766.0,4313.0,468.0,,,,
2020-10-13,nation,England,15660.0,592148.0,87.0,38618.0,94.0,42794.0,15625.0,590643.0,35.0,1505.0,223743,19487025,223743,19487025,,,7.0,1443203.0,,,,,,,764.0,126060.0,4105.0,441.0,,,,
2020-10-12,nation,England,16420.0,576488.0,97.0,38531.0,99.0,42700.0,16395.0,575018.0,25.0,1470.0,232191,19263282,232191,19263282,,,6.9,1454420.0,,,,,,,664.0,125296.0,3827.0,426.0,,,,
2020-10-11,nation,England,9781.0,560068.0,104.0,38434.0,110.0,42601.0,9772.0,558623.0,9.0,1445.0,202572,19031091,202572,19031091,,,6.7,1461724.0,,,,,,,628.0,124632.0,3604.0,401.0,,,,
2020-10-10,nation,England,10301.0,550287.0,91.0,38330.0,91.0,42491.0,10287.0,548851.0,14.0,1436.0,202210,18828519,202210,18828519,,,6.6,1473141.0,,,,,,,515.0,124004.0,3369.0,396.0,,,,
2020-10-09,nation,England,13159.0,539986.0,68.0,38239.0,79.0,42400.0,13131.0,538564.0,28.0,1422.0,241354,18626309,241354,18626309,,,6.5,1478558.0,,,,,,,544.0,123489.0,3238.0,367.0,1.2,1.5,4.0,8.0
2020-10-08,nation,England,15452.0,526827.0,78.0,38171.0,81.0,42321.0,15434.0,525433.0,18.0,1394.0,218763,18384955,218763,18384955,,,6.5,1466314.0,,,,,,,513.0,122945.0,3179.0,368.0,,,,
2020-10-07,nation,England,15418.0,511375.0,81.0,38093.0,89.0,42240.0,15387.0,509999.0,31.0,1376.0,221518,18166192,221518,18166192,,,6.3,1433528.0,,,,,,,491.0,122432.0,3066.0,376.0,,,,
2020-10-06,nation,England,14458.0,495957.0,62.0,38012.0,68.0,42151.0,14430.0,494612.0,28.0,1345.0,212369,17944674,212369,17944674,,,6.1,1399399.0,,,,,,,524.0,121941.0,2903.0,349.0,,,,
2020-10-05,nation,England,14218.0,481499.0,59.0,37950.0,63.0,42083.0,14184.0,480182.0,34.0,1317.0,231763,17732305,231763,17732305,,,5.8,1373321.0,,,,,,,472.0,121417.0,2705.0,331.0,,,,
2020-10-04,nation,England,9966.0,467281.0,54.0,37891.0,57.0,42020.0,9957.0,465998.0,9.0,1283.0,185310,17500542,185310,17500542,,,5.4,1363846.0,,,,,,,478.0,120945.0,2435.0,310.0,,,,
2020-10-03,nation,England,9820.0,457315.0,55.0,37837.0,61.0,41963.0,9810.0,456041.0,10.0,1274.0,205262,17315232,205262,17315232,,,5.2,1350148.0,,,,,,,386.0,120467.0,2290.0,307.0,,,,
2020-10-02,nation,England,11719.0,447495.0,65.0,37782.0,68.0,41902.0,11692.0,446231.0,27.0,1264.0,211370,17109970,211370,17109970,,,5.0,1325640.0,,,,,,,371.0,120081.0,2180.0,311.0,1.2,1.6,4.0,8.0
2020-10-01,nation,England,11444.0,435776.0,56.0,37717.0,61.0,41834.0,11416.0,434539.0,28.0,1237.0,206639,16898600,206639,16898600,,,4.7,1291977.0,,,,,,,368.0,119710.0,2069.0,285.0,,,,
2020-09-30,nation,England,10663.0,424332.0,48.0,37661.0,51.0,41773.0,10632.0,423123.0,31.0,1209.0,206727,16691961,206727,16691961,,,4.3,1272372.0,,,,,,,328.0,119342.0,2036.0,282.0,,,,
2020-09-29,nation,England,8832.0,413669.0,43.0,37613.0,44.0,41722.0,8797.0,412491.0,35.0,1178.0,199605,16485234,199605,16485234,,,4.0,1263294.0,,,,,,,310.0,119014.0,1954.0,259.0,,,,
